fecha,mes,muestreador,toponimia,localidad,sitio,transecto,distancia_localidad_km,distance,day,num_mes,month,orientation,density,size,number
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,15,2
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,16,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,17,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,18,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,19,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,20,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,22,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,24,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,25,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,26,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,27,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,28,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,30,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,32,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,33,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,34,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,35,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,36,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,37,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,38,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,40,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,42,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,43,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,44,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,45,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,46,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,48,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,50,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,52,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,54,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,55,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,56,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,60,0
2014-07-15,Julio,David,Portus Norte,Portus,1,1,-26.4,26.4,15,1,July,W,0.4,65,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,10,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,11,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,12,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,13,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,14,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,15,1
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,16,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,17,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,18,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,19,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,20,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,22,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,24,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,25,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,26,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,27,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,28,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,30,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,32,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,33,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,34,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,35,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,36,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,37,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,38,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,40,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,42,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,43,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,44,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,45,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,46,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,48,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,50,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,52,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,54,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,55,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,56,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,60,0
2014-07-15,Julio,David,Portus Norte,Portus,1,2,-26.4,26.4,15,1,July,W,0.2,65,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,10,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,11,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,12,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,13,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,14,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,15,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,16,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,17,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,18,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,19,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,20,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,22,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,24,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,25,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,26,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,27,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,28,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,30,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,32,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,33,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,34,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,35,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,36,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,37,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,38,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,40,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,42,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,43,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,44,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,45,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,46,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,48,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,50,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,52,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,54,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,55,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,56,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,60,0
2014-07-15,Julio,David,Portus Norte,Portus,1,3,-26.4,26.4,15,1,July,W,0,65,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,10,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,11,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,12,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,13,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,14,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,15,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,16,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,17,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,18,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,19,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,20,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,22,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,24,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,25,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,26,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,27,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,28,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,30,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,32,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,33,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,34,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,35,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,36,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,37,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,38,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,40,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,42,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,43,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,44,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,45,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,46,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,48,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,50,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,52,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,54,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,55,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,56,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,60,0
2014-07-15,Julio,David,Portus Norte,Portus,1,4,-26.4,26.4,15,1,July,W,0,65,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,10,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,11,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,12,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,13,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,14,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,15,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,16,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,17,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,18,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,19,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,20,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,22,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,24,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,25,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,26,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,27,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,28,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,30,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,32,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,33,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,34,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,35,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,36,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,37,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,38,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,40,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,42,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,43,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,44,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,45,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,46,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,48,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,50,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,52,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,54,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,55,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,56,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,60,0
2014-07-15,Julio,David,Portus Norte,Portus,1,5,-26.4,26.4,15,1,July,W,0,65,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,10,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,11,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,12,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,13,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,14,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,15,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,16,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,17,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,18,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,19,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,20,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,22,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,24,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,25,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,26,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,27,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,28,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,30,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,32,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,33,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,34,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,35,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,36,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,37,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,38,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,40,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,42,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,43,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,44,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,45,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,46,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,48,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,50,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,52,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,54,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,55,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,56,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,60,0
2014-07-15,Julio,David,Portus Norte,Portus,1,6,-26.4,26.4,15,1,July,W,0,65,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,10,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,11,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,12,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,13,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,14,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,15,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,16,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,17,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,18,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,19,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,20,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,22,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,24,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,25,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,26,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,27,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,28,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,30,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,32,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,33,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,34,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,35,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,36,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,37,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,38,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,40,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,42,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,43,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,44,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,45,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,46,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,48,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,50,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,52,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,54,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,55,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,56,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,60,0
2014-07-15,Julio,Kilian,Portus Sur,Portus,2,1,-26.4,26.4,15,1,July,W,0,65,0
